last_price,total_area,bedrooms,ceiling_height,floors_total,living_area,floor,bike_parking,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
96000,42.9,1,2.8,16,20.2,3,0,0,0,13,0,44881,17385
80000,21.4,1,2.9,8,8.3,7,0,0,0,6.3,0,27089,5791
71000,48.5,4,2.55,5,36.8,4,0,0,0,5.4,0,12944,9701
82000,45,1,2.8,21,19.2,3,0,0,0,12.1,2,42507,9798
79800,50,2,2.5,9,31.7,5,0,0,0,6,0,47071,16744
64000,33,1,2.5,14,17.3,6,0,0,0,7.5,0,52533,16758
54600,31,1,2.48,5,17,1,0,0,0,6,0,36817,9488
91800,54,2,2.7,16,27,3,0,0,0,10,2,14514,16558
79800,41,1,2.75,17,18,12,0,0,0,10,2,17838,17746
621980,159,5,3.28,5,106,5,0,0,0,15,0,21633,181
138000,48.8,1,3,5,16.4,5,0,0,0,24,0,27226,5929
186000,108.9,4,2.6,14,73,2,0,0,0,14.4,0,35216,11247
95000,43,1,2.8,16,20.5,13,0,0,0,13.1,2,44881,17385
74000,45.6,2,2.52,5,29,2,0,0,0,6.3,0,41882,14386
61800,35.2,1,2.55,9,18.2,8,0,0,0,8.1,1,20657,16939
66000,38,1,2.55,4,17.6,1,0,0,0,8.2,1,37836,12250
124000,67.3,3,2.5,9,42.6,8,0,0,0,8.3,1,35724,12638
64000,46.6,2,2.58,5,28.1,2,0,0,0,7.3,0,17048,21356
79800,44.1,2,2.5,5,26,4,0,0,0,5.2,0,27440,9328
62000,36,1,3,19,23,14,0,0,0,8.5,1,41929,21245
202000,76,2,3,17,40,11,0,0,0,18,2,39140,10364
67000,29.4,1,2.5,5,15.1,5,0,0,0,7,1,44154,14030
290000,92.2,3,2.7,12,55,7,0,0,0,12,0,34170,14039
72000,42.8,2,2.5,12,28.4,1,0,0,0,6.4,0,24007,11577
2600000,231,6,3.6,6,148,4,0,0,0,12,0,22992,1280
196000,97.2,3,2.8,23,60.1,12,0,0,0,11.1,1,33272,12990
86000,40,1,2.6,12,21,4,0,0,0,6.7,0,46527,16047
106000,56.9,2,2.86,15,35.3,12,0,0,0,9.3,2,17284,16081
288000,86.3,3,2.8,16,49,14,0,0,0,14,0,12960,12342
106000,57.8,3,2.5,9,40.2,6,0,0,0,5.8,1,14399,12016
132000,76,3,2.7,9,47.1,4,0,0,0,10.8,2,35787,16089
130000,62,2,2.6,10,34,7,0,0,0,11,0,14015,17021
106500,60.2,3,2.5,9,37.28,9,0,0,0,6.2,0,21951,16071
200000,70,2,3.45,6,40,6,0,0,0,20,0,23605,3172
77000,48,2,2.5,5,32,2,0,0,0,8,1,26880,12674
98000,59.1,3,2.5,9,43,7,0,0,0,7,1,12669,12581
110000,55,2,2.7,9,31.2,4,0,0,0,8.5,2,34589,12622
220000,80,2,2.9,6,32,1,0,0,0,35,0,25885,4733
69000,40,1,2.7,9,22.2,2,0,0,0,7,1,13585,16176
180000,45,1,2.85,23,18,5,0,0,0,10,2,26402,5249
122800,54,2,2.7,35,26.6,13,0,0,0,19.1,2,18732,20444
78000,45,2,2.55,5,29,2,0,0,0,6,1,10875,11282
86000,34.7,1,2.6,13,16,4,0,0,0,11,0,35513,15519
67100,37.77,1,2.6,12,14.56,5,0,0,0,9.95,1,47057,25619
88000,44,2,2.6,9,27,6,0,0,0,7,2,46277,13906
58000,30,1,2.75,23,20,19,0,0,0,5,2,21460,16788
98000,68,3,2.6,9,42,3,0,0,0,10,2,14212,13009
179000,75.5,2,2.8,20,35,18,0,0,0,16.6,2,39357,10581
220000,84,3,2.8,15,52,10,0,0,0,12,0,51218,15573
158000,60.8,2,3.09,5,32.7,4,0,0,0,11.6,0,26434,5137
104000,52.6,3,2.5,9,35.7,5,0,0,0,6.8,2,43713,16217
110000,70,3,3.2,6,44,3,0,0,0,11,0,25386,4219
134000,57,2,2.75,8,28,6,0,0,0,11,0,39945,15228
127000,79.2,3,2.9,5,55.7,4,0,0,0,8.4,1,20942,5594
72000,33.24,1,2.6,9,18.47,2,0,0,0,6.62,0,27644,11928
133000,72.7,3,2.65,10,42.4,10,0,0,0,9,5,29218,11645
140000,67.6,3,3.02,6,44.1,5,0,0,0,6,0,19800,3510
61800,31,1,2.5,5,17,1,0,0,0,5.6,0,12683,12595
96000,54,2,2.65,16,32,14,0,0,0,9.9,0,16403,11646
62000,31.2,1,2.55,5,18.3,5,0,0,0,6.4,1,27381,7452
142000,61.2,2,2.78,14,33.4,6,0,0,0,11.2,2,16257,15144
60000,32,1,2.6,9,18,9,0,0,0,6,0,14237,15009
118000,82,3,2.7,12,49,1,0,0,0,15,0,14156,12515
576000,195.7,6,3.2,6,123.9,6,0,0,0,27,1,25323,5741
130000,54,1,2.8,22,18,20,0,0,0,19,2,15248,13357
196000,84,3,2.8,23,51,3,0,0,0,14,0,32279,12790
170000,80,1,3.1,4,60,4,0,0,0,17,0,25300,5718
83400,51.8,2,2.5,9,28.7,6,0,0,0,7,2,19816,11347
151200,69.28,2,2.75,25,29.52,19,0,0,0,22.31,1,35129,16293
380000,113,3,3,7,54,3,0,0,0,28.7,0,31740,5063
150000,56,2,3.5,4,28,1,0,0,0,11.3,0,25415,4262
66000,31,1,2.5,9,15.7,1,0,0,0,8,0,43041,13221
73000,35.69,1,2.59,12,18.5,9,0,0,0,10.44,0,41522,12331
116000,45,2,2.46,10,28,8,0,0,0,7,2,10254,13629
72000,29,1,2.55,9,15.15,5,0,0,0,6.6,0,12342,14933
137800,48,2,2.6,25,27,13,0,0,0,9,1,7026,13242
188000,69.3,3,2.65,17,41.5,7,0,0,0,11.3,0,37488,13010
153000,71.4,3,2.5,16,42.3,16,0,0,0,9.3,0,51415,14861
91000,43,2,2.5,5,27.5,2,0,0,0,6,1,14098,8665
112000,56.4,2,14,14,32.4,5,0,0,0,9.1,2,14814,13610
134000,55.5,2,2.9,5,34,3,0,0,0,8.2,1,30917,6013
190000,131,5,2.77,7,80.8,7,0,0,0,22.7,0,24970,5538
124200,89.6,3,2.7,17,51.3,6,0,0,0,12,0,17088,15884
68000,40,1,2.55,16,18,3,0,0,0,13,0,14573,13369
69700,31.5,1,2.5,5,17.38,1,0,0,0,5.59,0,16005,11543
138000,79,3,2.67,12,46.5,12,0,0,0,15,0,19676,21388
165000,87,3,3.15,5,56.2,3,0,0,0,11.4,0,21929,1248
85000,35,1,2.7,9,17.4,3,0,0,0,9.5,0,42499,9719
130000,87,4,2.9,5,60,5,0,0,0,8.5,0,21136,6082
72000,33.7,1,2.5,9,19.2,8,0,0,0,6.8,0,31946,11957
112000,55,2,3,5,34,4,0,0,0,7,0,26943,8044
107000,56.2,2,2.66,14,33.1,4,0,0,0,10.7,0,28877,11738
69000,35.3,1,2.5,9,17.5,4,0,0,0,7.5,2,21435,15261
216000,91.3,4,2.5,9,61.1,9,0,0,0,10.6,0,31702,5868
500000,130,3,3.37,6,66.9,4,0,0,0,27.4,0,23568,1898
73000,49.7,4,2.5,5,37.5,4,0,0,0,5.4,0,11929,14879
66800,42,3,2.5,5,29.5,3,0,0,0,6,0,17477,17385
120000,64.6,3,2.6,9,42.3,9,0,0,0,9.9,0,18870,13679
78000,33.5,1,2.54,14,18,11,0,0,0,8,0,34160,11725
93000,44.7,1,2.63,25,20,16,0,0,0,13.8,1,42341,10087
191980,95,4,2.65,12,63.3,2,0,0,0,15,0,36894,12415
75000,46.9,2,2.55,5,30,1,0,0,0,5.9,2,42458,14962
1119394.48,181,4,3,8,100.23,4,0,0,0,15.62,2,27124,7463
86000,40.5,1,2.7,23,15.8,8,0,0,0,13,0,7659,13841
98000,46,1,3,15,16.5,12,0,0,0,12.6,2,15632,14428
97800,60.5,2,2.75,17,32.2,1,0,0,0,12.7,0,16046,14843
103000,58,3,2.6,12,38,1,0,0,0,8,0,41522,12331
126000,50,1,2.8,20,16,17,0,0,0,20,0,15376,13485
172000,68.4,2,3.06,17,33.6,13,0,0,0,13,2,18140,17143
79800,41,2,2.65,6,25,6,0,0,0,10,0,21554,5945
95000,44.4,1,2.6,17,18.9,5,0,0,0,9.7,1,22549,13164
84000,44,2,2.55,5,26,2,0,0,0,6,1,16360,10022
440000,122,4,2.75,16,72.1,7,0,0,0,14,0,37310,9782
76000,46,2,2.52,5,30.7,1,0,0,0,6.3,0,32644,9721
106000,77.1,4,2.56,9,54.7,9,0,0,0,9.9,0,29364,13540
190000,97,2,3.2,6,49,5,0,0,0,19.1,0,26001,4576
148000,82.4,2,2.8,26,57.4,26,0,0,0,25,5,40648,9888
111000,55.1,2,2.7,7,33.6,3,0,0,0,7.1,1,43990,10661
83000,53,3,2.7,14,30,12,0,0,0,8,0,36909,10659
104000,50,2,2.5,12,30,6,0,0,0,8,0,50477,13252
82200,42.2,2,2.5,5,28,2,0,0,0,6,1,39932,11635
114000,50,2,2.6,9,30.7,3,0,0,0,9.1,0,15017,14187
166000,63.2,2,2.5,17,35.5,10,0,0,0,11.4,0,18428,16134
116000,33.6,1,3.7,7,22.8,4,0,0,0,6.6,0,21632,208
69980,43,2,2.5,5,28,4,0,0,0,5.5,1,16479,15482
78000,43,2,2.5,5,30,5,0,0,0,5.5,1,15663,8015
50000,31.5,1,2.5,5,18,4,0,0,0,4.8,1,17299,17207
86000,45.4,2,2.7,9,29.4,1,0,0,0,8.1,0,11930,13373
136000,87.5,3,3,4,58,3,0,0,0,9.7,0,34959,14350
92000,48,2,2.7,9,28,4,0,0,0,7.6,1,28813,6185
439800,84,2,3,24,33,23,0,0,0,18,5,11819,13265
85000,39,1,2.55,5,17.8,5,0,0,0,8.3,0,12210,11797
126001,50.7,2,2.6,25,28.6,5,0,0,0,10,1,43257,12015
63800,33.4,1,2.51,9,18,9,0,0,0,9,0,13666,14745
106000,65,3,2.56,9,42,1,0,0,0,8,0,13289,15881
110000,40.4,1,2.75,23,16.2,5,0,0,0,10,2,18695,16268
106000,53.5,2,2.8,16,30,9,0,0,0,8,0,28643,12309
77800,43.2,2,2.7,5,26.9,3,0,0,0,6.1,1,23414,10389
169800,104,4,3.9,4,47,1,0,0,0,19,0,26991,5512
106000,33,1,2.7,22,8.9,16,0,0,0,16.1,1,33803,13671
142000,54,2,2.6,14,30,12,0,0,0,15,0,14762,13558
93800,40.5,1,2.75,15,17.4,4,0,0,0,11.8,1,17632,15973
179000,112.5,4,3.3,7,87,4,0,0,0,12,0,14448,8136
156000,76,2,3.2,6,44,3,0,0,0,18,0,24066,4199
84000,39,1,2.64,14,20,13,0,0,0,8,0,35626,15928
79000,35.3,1,2.55,14,17.1,2,0,0,0,10,1,26550,12977
92000,59.3,3,2.5,9,36.9,3,0,0,0,7.1,0,30338,13199
129000,52,2,2.6,15,29.5,13,0,0,0,8,2,46273,16201
520000,290,5,2.8,17,141,16,0,0,0,45,0,30094,5608
264000,143.3,4,3.5,4,103.8,2,0,0,0,11.6,0,24762,4329
129960,39.9,1,2.7,14,15.31,9,0,0,0,11.7,1,19553,4762
150000,46.9,1,3,8,19,3,0,0,0,11.9,0,39393,11096
150000,70,2,2.75,10,38.4,6,0,0,0,13.2,0,33365,14389
368000,160,4,3,3,88,3,0,0,0,14,0,36477,16778
243600,109,3,2.8,25,49.9,24,0,0,0,18.9,3,52212,16802
140000,78.8,3,2.65,12,47,1,0,0,0,14.7,0,15760,15976
94000,45.5,2,2.5,9,28.5,5,0,0,0,7.5,2,51699,17073
108000,63,3,3.2,5,41,5,0,0,0,9.1,0,24921,3250
84000,34,1,3.15,5,15.4,1,0,0,0,7,0,21856,3121
91000,55,3,2.5,5,37.6,2,0,0,0,6.5,0,26798,13502
132000,79,3,3.3,6,48,4,0,0,0,11,0,23332,2873
150000,82,3,3.1,5,50,3,0,0,0,11,0,31113,4092
160000,78,2,3,6,32,3,0,0,0,23,0,19760,4969
160000,70,3,2.65,16,42,14,0,0,0,9,0,29680,7051
59000,32,1,2.6,9,17.7,9,0,0,0,6.1,0,15414,14211
106000,48.2,2,3,6,28.3,5,0,0,0,10,0,31864,5334
96000,68,3,2.65,9,48,5,0,0,0,6.3,0,49236,16157
68000,38.7,1,2.7,12,20.1,5,0,0,0,10.3,2,15606,14402
82000,42.4,1,2.7,9,18,1,0,0,0,11,0,49907,15534
99000,58.1,3,2.5,9,39.6,5,0,0,0,6.2,3,51091,16419
96000,54.1,3,2.5,5,37.9,4,0,0,0,5.2,0,40457,9717
558000,97.8,2,3,23,47,10,0,0,0,18,0,26402,5249
84800,40,1,2.7,16,21,9,0,0,0,11,1,34836,15138
152000,78,3,3.3,5,56.3,2,0,0,0,12,0,24915,5483
58000,30.7,1,2.5,9,17.8,5,0,0,0,6.2,0,47531,20410
130000,53.71,3,2.5,9,36.9,3,0,0,0,5.42,0,31681,4511
510000,174,4,3,15,76,14,0,0,0,31,0,50349,13109
125980,69,3,2.65,17,61,13,0,0,0,8.3,1,39501,14785
180000,96,3,3.6,6,63,2,0,0,0,11,0,21820,3085
166000,71.1,2,2.85,25,37.2,8,0,0,0,13.6,1,28116,11870
326000,74.6,2,2.8,12,38.2,11,0,0,0,12,0,39946,10720
64000,30.8,1,2.5,5,16.8,1,0,0,0,5.5,0,42163,14666
176000,94.5,4,3,4,65.4,4,0,0,0,8.6,0,24643,2447
394000,146.3,3,3.4,6,55.8,6,0,0,0,56.2,0,23312,2450
80000,46.2,2,2.53,5,31.1,2,0,0,0,6.3,1,32644,9721
175000,57.3,2,2.6,4,33.6,1,0,0,0,11.5,4,22433,1904
116000,36.8,1,2.7,19,10.5,3,0,0,0,15.5,0,18982,7206
109000,58.7,3,2.5,9,39.2,7,0,0,0,7.1,0,28457,11205
63000,29.4,1,2.5,5,16.9,3,0,0,0,5.3,0,42970,12313
92000,46.2,1,2.55,16,19.2,16,0,0,0,10.8,0,25944,14657
106000,38,1,2.64,18,16,14,0,0,0,9,0,12960,12342
370000,116,4,3,5,56,3,0,0,0,22,0,25187,3889
72000,39.3,1,2.6,12,20,2,0,0,0,8.5,0,33632,14731
77800,35,1,2.65,17,16,4,0,0,0,10.7,1,36132,12403
212000,73,2,2.8,25,39,15,0,0,0,23,2,38850,12548
86000,43.5,1,2.75,16,16.4,7,0,0,0,11,2,28143,12209
314000,127,3,3.2,3,84.2,3,0,0,0,39,0,21600,2457
99800,55.2,3,2.5,5,37.8,4,0,0,0,7.2,0,44888,15115
107800,54,2,2.5,17,29,14,0,0,0,8.5,2,15398,17004
95000,36,1,2.6,14,21,12,0,0,0,7.8,1,15318,13859
71400,44,2,2.55,15,26.8,5,0,0,0,6.2,0,15411,14207
120000,59.6,2,2.5,10,33.4,10,0,0,0,10.8,2,33632,12264
91000,60,3,2.5,9,39,1,0,0,0,7,2,49725,15726
252000,109,2,2.75,25,53,13,0,0,0,19,1,36724,9781
188000,104,4,2.9,6,68,5,0,0,0,10,0,22669,2211
350000,60.6,2,2.95,8,33.1,3,0,0,0,12.4,0,24651,5331
82000,39.7,1,2.55,18,20,14,0,0,0,6.7,1,20838,13188
164000,92,4,2.55,9,62,3,0,0,0,9,0,44490,16728
70422,36.2,1,2.58,25,15.5,18,0,0,0,9.4,1,41466,11538
99000,36,1,2.5,14,17.7,2,0,0,0,8.5,0,31206,7345
93800,39,1,2.7,17,18,2,0,0,0,10,0,14741,12665
136000,75,4,2.5,9,48.8,6,0,0,0,6.6,2,50649,15213
124000,59,2,3,25,27.1,17,0,0,0,11,0,11405,13222
63000,36.6,1,2.55,5,13.7,2,0,0,0,11.3,1,47234,25796
186000,75,2,2.75,16,25.5,6,0,0,0,24.5,1,29683,7055
95600,43,1,2.55,10,21,7,0,0,0,10,0,36652,15131
75980,31,1,2.6,5,6,1,0,0,0,17,0,32177,4826
73000,50,2,2.6,5,32,5,0,0,0,5.5,1,21059,16495
89000,46,2,2.5,5,30,2,0,0,0,7,1,10453,12484
162000,70,2,2.6,25,56,4,0,0,0,12,0,15533,14329
194700,64.9,2,2.7,20,35.48,6,0,0,0,12.3,0,39140,10364
132140,64,2,2.75,25,32,16,0,0,0,12,0,37091,11184
122000,79,3,3.2,3,46,3,0,0,0,12,0,26881,5729
134000,46.9,1,3,8,14,2,0,0,0,17.8,2,28348,7287
108000,46.8,2,2.55,9,30.7,9,0,0,0,8,1,39170,8462
104000,56.6,3,2.5,9,41,3,0,0,0,5.7,0,42779,11806
114000,60.8,2,3.5,4,31.8,2,0,0,0,16.9,0,21386,1214
92000,42.3,1,2.6,10,19,2,0,0,0,11,1,35774,16076
68000,32,1,2.5,9,16.5,9,0,0,0,8.7,1,11992,12945
72000,43.5,2,2.5,5,27,1,0,0,0,6,0,10602,12045
66000,33.7,1,2.5,9,20.3,3,0,0,0,5.5,1,39886,9146
140000,83,3,3,8,53.2,7,0,0,0,9,0,13794,8464
198000,73,2,3,4,27,2,0,0,0,26,0,25808,4382
78000,44.7,2,2.5,5,30.3,1,0,0,0,7.2,0,40926,13430
172500,53.1,2,2.73,10,29.7,3,0,0,0,9.3,2,18621,17623
152000,75,3,2.53,7,54,1,0,0,0,8,0,31445,6132
231980,82,3,2.8,27,40.43,7,0,0,0,12.43,0,33977,15076
158000,81,3,3,3,56,3,0,0,0,9.5,0,13507,9147
144000,116,4,2.78,20,76.7,3,0,0,0,11.4,0,16346,15142
129980,45,2,2.55,8,29,3,0,0,0,8,0,32139,9217
118000,60.4,3,2.5,9,43.5,3,0,0,0,6.1,2,51563,13826
329155.2,103.9,3,3,17,58.44,12,0,0,0,15.85,0,39140,10364
280000,142,3,2.77,5,95.7,4,0,0,0,14.3,1,38184,11755
92000,51,2,2.57,9,27.5,1,0,0,0,10,0,29547,10762
98000,50,2,2.5,9,32,9,0,0,0,7,0,15964,9626
140000,64.9,2,2.8,24,33.1,10,0,0,0,17.9,0,18695,16268
119900,56.2,3,2.5,5,41.3,5,0,0,0,5.5,0,11522,9041
80000,44.7,2,2.6,5,29.9,1,0,0,0,7.2,0,45611,19182
108000,58.4,3,2.5,9,43,7,0,0,0,7.6,1,13853,14787
476000,136,2,3.45,4,72,4,0,0,0,42,0,21300,602
128000,59,2,3,5,33.5,4,0,0,0,8.1,0,31504,6124
178000,77.6,3,2.6,13,52.4,2,0,0,0,11.6,0,33534,12166
280000,173,5,3.4,6,123,4,0,0,0,23,0,27026,5142
230000,88,2,2.77,25,50,21,0,0,0,14,1,36421,9176
58000,31,1,2.55,9,18,1,0,0,0,6.3,0,45434,19005
206000,68,2,2.75,24,41.1,19,0,0,0,14,2,35847,15853
170000,88,3,2.8,15,54,9,0,0,0,18,1,39238,13144
280000,145,5,3,25,87,25,0,0,0,14,3,36533,9289
88000,65,2,2.5,9,34.8,1,0,0,0,11,2,41011,16878
104000,57.7,3,2.5,9,39.3,4,0,0,0,6.2,2,50665,16275
112000,40.7,1,2.65,12,18.6,7,0,0,0,10.2,0,31595,7734
93000,43.8,1,2.7,17,16.4,8,0,0,0,11.2,2,16776,15572
135000,74,3,2.6,10,44,5,0,0,0,8.3,2,21390,23102
219800,90,3,2.7,14,49.6,8,0,0,0,14.4,0,49620,16164
98000,52,3,2.7,12,33,7,0,0,0,6,2,17218,16220
162000,70.8,3,2.84,7,49.5,4,0,0,0,8.6,0,25783,4358
299000,50,2,4.8,3,30,2,0,0,0,10,0,24433,1725
178000,97,4,2.7,12,63,3,0,0,0,15,2,35716,12630
75600,37,1,2.6,12,18,4,0,0,0,9,0,37338,12642
279500,112.3,3,2.8,21,67,6,0,0,0,14,2,27543,9432
164000,70,2,2.77,25,40.2,3,0,0,0,12,0,44382,16921
102400,45.5,1,2.78,19,18.9,10,0,0,0,10.6,1,37636,14479
111000,60.6,3,2.55,9,43.6,4,0,0,0,6.3,0,14803,11390
264000,81,3,2.85,11,57,2,0,0,0,20.6,2,23639,5164
180000,74,2,2.6,24,36,2,0,0,0,14,3,11425,13107
53000,31.3,1,2.5,5,17.4,2,0,0,0,5.7,0,22730,17300
124000,51,2,2.7,7,30,1,0,0,0,9,0,15425,7475
140000,88.2,3,2.55,5,53.9,2,0,0,0,20,0,10742,15108
79560,40,1,2.65,52,10.5,18,0,0,0,14,0,20728,12978
106000,58,3,2.5,15,42,10,0,0,0,4,0,51144,16472
157000,83.4,3,2.5,16,51,9,0,0,0,11,0,11875,14467
91800,47.6,2,2.55,9,30.1,2,0,0,0,7,2,26890,12430
152000,59,2,2.8,15,38,15,0,0,0,9,0,19362,21074
115000,51.7,2,2.5,10,31,8,0,0,0,7,1,19794,11325
93000,44.8,2,2.58,5,30.4,5,0,0,0,7.1,0,14980,13520
87600,39.4,1,2.6,10,16.9,6,0,0,0,10.2,2,20504,22216
226000,90,4,3,5,55.5,5,0,0,0,9,0,38473,7740
360000,127,3,4.2,3,83.8,1,0,0,0,11.4,0,24899,4785
79800,33.2,1,2.5,9,17.33,5,0,0,0,8.5,0,49948,14779
64000,34,1,2.8,14,13.7,11,0,0,0,13.7,0,14205,16797
130000,48,2,2.65,9,26.2,5,0,0,0,8.1,2,29035,6407
121000,51,2,2.5,18,32,11,0,0,0,8,0,12842,11005
60000,32.4,1,2.6,9,17.1,1,0,0,0,7.4,0,13683,14761
164000,81.1,4,3.4,6,59.6,2,0,0,0,11,0,24553,4772
112000,62.4,3,2.75,9,40,4,0,0,0,9.5,2,29338,11270
146000,100.9,5,2.55,10,62.5,1,0,0,0,15.7,0,41627,11841
112000,53.1,2,2.65,12,31.1,4,0,0,0,7.5,1,35490,15791
236800,120,4,3,7,73.3,3,0,0,0,20.8,1,23546,3088
176000,55.8,2,3.3,6,22.5,2,0,0,0,28,0,16980,7304
91000,42.7,1,2.65,20,17,12,0,0,0,11,1,33698,14625
256000,80.8,3,2.5,10,38.9,4,0,0,0,21.3,0,44489,10154
214000,100.6,5,3.5,5,64.2,4,0,0,0,14,0,23974,4542
109000,58,3,2.5,9,39,1,0,0,0,7,0,50403,15731
62000,32.7,1,2.5,12,17.9,9,0,0,0,6.4,2,48769,15947
119800,54,2,3,4,21.5,3,0,0,0,20,0,23196,4831
144000,70,2,2.8,17,29,1,0,0,0,13,0,34815,15914
113000,70,4,2.6,5,56,5,0,0,0,7,1,47645,15769
94200,62.7,3,2.6,9,32.7,3,0,0,0,9.9,2,29520,12381
76000,33.8,1,2.5,10,18.7,4,0,0,0,7,2,33954,14256
214000,82.1,2,2.75,12,35,3,0,0,0,21.1,2,39946,10720
124000,62.1,3,2.6,9,39.6,2,0,0,0,9.8,1,29439,12990
136000,62,2,2.7,5,38,2,0,0,0,12,0,30102,8950
94000,50.3,2,2.58,9,27.5,7,0,0,0,9.5,1,24316,11885
103000,51.7,2,2.5,12,32.3,9,0,0,0,6.2,0,12007,13084
67600,31.9,1,2.55,9,17.6,3,0,0,0,6.2,0,14852,16447
112000,62,3,2.55,12,40,10,0,0,0,7,1,50537,13367
102000,42,1,2.7,16,19,4,0,0,0,10.2,0,34836,15138
79980,47.1,2,3,4,31,2,0,0,0,6,0,21540,3659
134000,65.9,3,2.6,12,42.2,11,0,0,0,10.6,0,29998,10868
103000,45,2,2.5,9,35,2,0,0,0,10,0,12072,13026
224000,97.8,3,3.7,7,57.8,6,0,0,0,10.5,1,24363,4931
107000,61.6,3,2.5,9,41.5,1,0,0,0,8.2,0,13836,14101
82000,49,4,2.5,5,38.3,2,0,0,0,5.6,0,14703,10509
139800,76,3,2.8,5,52.5,1,0,0,0,11,0,17256,6562
136000,66,3,2.5,12,43,8,0,0,0,7.5,1,30063,7096
55000,31,1,2.5,9,18,9,0,0,0,6,0,18932,17934
164000,80,3,4.15,3,44.2,2,0,0,0,12.2,0,20562,3167
70000,94,3,3,23,64,10,0,0,0,12,0,39236,10010
290000,108.6,3,3.4,5,59,2,0,0,0,19,0,25208,4056
104000,54.3,2,2.65,17,29.7,10,0,0,0,9.6,0,36721,13635
90000,47.2,2,2.5,12,32.4,4,0,0,0,6.6,0,24102,11672
124000,43.4,1,3.07,17,22.4,2,0,0,0,13,0,9273,11391
498000,126,3,2.8,18,56,13,0,0,0,39,0,30766,8059
145600,63,3,3,5,42.9,3,0,0,0,8,0,27476,9364
117000,65.6,3,2.7,16,39.2,1,0,0,0,9.5,0,49410,16296
556800,160,4,3.1,16,89.11,10,0,0,0,21.22,0,37434,8460
100400,43,2,2.55,5,28,2,0,0,0,5.5,0,11664,9184
130000,57,2,3.07,9,23.5,6,0,0,0,11.1,1,9522,13738
239400,120.6,6,3.46,6,82.3,3,0,0,0,9,0,25272,3602
97000,56,3,2.5,9,39,6,0,0,0,6,0,28457,11205
6000000,618,7,3.4,7,258,5,0,0,0,70,0,32440,5297
165000,86.3,3,3.16,3,55.5,1,0,0,0,9.2,0,24492,5060
128000,71,3,2.5,10,48,8,0,0,0,8,1,32956,14120
104000,57.5,3,2.5,9,39,1,0,0,0,6.2,0,49819,15377
121800,55.5,2,2.8,8,29,2,0,0,0,11.4,2,38832,13729
87000,40.8,1,2.6,9,17.5,3,0,0,0,8.7,0,13557,12353
156060,78.6,3,3.2,11,45.5,6,0,0,0,11.1,0,19994,6670
78000,50.1,3,2.5,5,34.8,1,0,0,0,7.4,0,46479,15999
136000,51.3,2,2.5,9,31.3,8,0,0,0,8,1,46227,14844
85800,42,1,2.55,16,16.9,16,0,0,0,9.9,0,51571,16814
229800,98,4,3,7,56,2,0,0,0,20,1,23546,3088
150000,60,2,2.75,21,31.3,16,0,0,0,12.2,2,37948,14769
115000,60,2,2.6,10,33.5,1,0,0,0,11,0,15324,16995
118000,58.4,3,2.5,9,38.7,6,0,0,0,8.9,1,14990,13531
116000,96.3,5,2.5,5,65.3,3,0,0,0,11.4,0,17506,20831
560000,211,5,4,5,153,2,0,0,0,15,0,21766,2067
1020000,402,6,3.15,8,300,6,0,0,0,56,2,24484,5052
135000,68,3,2.5,6,47,5,0,0,0,7.5,5,18363,15820
194000,156,4,3.3,7,79,5,0,0,0,13.3,0,23571,3113
152000,55,2,3,5,33,2,0,0,0,9,0,25098,3892
240000,143,5,3.8,4,98.5,4,0,0,0,10,0,23653,3742
159999.98,54.7,1,2.7,9,17.5,8,0,0,0,14,2,30947,8319
115540,42.1,1,2.85,7,20.1,2,0,0,0,11.8,1,25530,4378
283320,78.7,2,2.95,5,38,2,0,0,0,18.1,1,37028,8879
150000,94.5,4,3.1,4,69.3,4,0,0,0,8.3,1,33770,14338
118000,53,2,3,5,29.5,3,0,0,0,11.8,1,13553,9058
75000,39,1,2.65,12,20,7,0,0,0,10,1,29999,11236
170000,93,4,2.7,9,62,3,0,0,0,7,0,30204,6377
79000,43.6,2,2.5,5,31,1,0,0,0,6,0,41064,12767
70000,45.52,2,2.58,5,29.9,4,0,0,0,7,0,22229,14421
149000,55.7,2,2.6,25,30.3,7,0,0,0,11.2,2,45997,18721
113000,72,3,2.65,10,42,2,0,0,0,9,3,35408,15710
124000,53,2,3.1,5,31,1,0,0,0,10,0,22961,2256
159800,64,3,2.64,12,38.7,10,0,0,0,8.6,0,35620,9913
137000,68.3,2,3.2,5,33.2,1,0,0,0,15,0,14087,8474
95990,54.4,1,2.65,17,17,5,0,0,0,12.4,2,35720,16022
200000,108,3,3.25,6,67,4,0,0,0,6,0,24321,4889
138000,65,2,2.7,12,40,2,0,0,0,16,0,42781,9148
150000,85,3,3,7,56,6,0,0,0,9.3,0,16093,8414
210000,104,5,2.6,6,66.6,4,0,0,0,15,2,34358,15402
116700,35.7,1,2.7,22,14,11,0,0,0,10,2,51192,13118
159800,57.5,3,3.37,6,33.9,2,0,0,0,9.3,0,24084,4651
83000,32.3,1,2.53,9,15.3,9,0,0,0,8.1,1,29066,9350
87800,44,2,2.55,9,27.4,8,0,0,0,6.7,0,29476,12337
74000,39.2,1,2.8,19,18.8,13,0,0,0,13.26,2,34014,15178
154000,116,4,2.78,25,75.7,19,0,0,0,11.2,2,16346,15142
266000,101.2,3,2.75,25,55.4,25,0,0,0,13.5,1,36533,9289
